---------------------------------------------
Efficiency functions for 2G -> 2.5G
Efficiencies for GW only and GW+EM counterpart
---------------------------------------------
redshift | O2 Joint | O2 GW only | O3 Joint | O3 GW only | O4 Joint | O4 GW only | A+ Joint | A+ GW only | Voyager Joint | Voyager GW only 
0.6001 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;0.0093
0.6247 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;0.0052
0.6504 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;0.0022
0.6771 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;0.0005
0.7048 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.7338 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.7639 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.7953 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.8279 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.8619 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.8973 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.9341 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
0.9725 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.0124 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.0540 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.0972 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.1423 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.1892 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.2380 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.2888 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.3417 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.3968 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.4541 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.5138 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.5760 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.6407 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.7080 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.7782 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.8512 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
1.9272 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
2.0063 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
2.0886 ;NaN ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN  ;NaN
